#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
37,Fri Sep 09 20:38:44 EDT 2016,55,0,Assignment1Suite,IndexOfTestFirstSpace IndexOfTestSecondSpace MultipleTokenProductTest MultipleTokenSumTest MultipleTokensOutputTest ScanStringTest SingleTokenOutputTest SingleTokenProductTest SingleTokenSumTest TerminatesWithPeriodLineOutputTest TerminatesWithPeriodLineProductTest TerminatesWithPeriodLineSumTest TerminatesWithStartingPeriodOutputTest TerminatesWithStartingPeriodProductTest TerminatesWithStartingPeriodSumTest , ,IndexOfTest IndexOfTestCharacterNotFound IndexOfTestNonSpaceAtEnd IndexOfTestNonSpaceStartAt IndexOfTestSpaceSameIndex InvalidCharacterOutputTest InvalidCharacterProductTest InvalidCharacterSumTest ScanningIteratorTest VariableSpaceOutputTest VariableSpaceProductTest VariableSpaceSumTest , ,
38,Fri Sep 09 20:41:03 EDT 2016,77,22,Assignment1Suite,IndexOfTest+ IndexOfTestCharacterNotFound+ IndexOfTestFirstSpace IndexOfTestNonSpaceStartAt+ IndexOfTestSecondSpace MultipleTokenProductTest MultipleTokenSumTest MultipleTokensOutputTest ScanStringTest SingleTokenOutputTest SingleTokenProductTest SingleTokenSumTest TerminatesWithPeriodLineOutputTest TerminatesWithPeriodLineProductTest TerminatesWithPeriodLineSumTest TerminatesWithStartingPeriodOutputTest TerminatesWithStartingPeriodProductTest TerminatesWithStartingPeriodSumTest VariableSpaceOutputTest+ VariableSpaceProductTest+ VariableSpaceSumTest+ , ,IndexOfTestNonSpaceAtEnd IndexOfTestSpaceSameIndex InvalidCharacterOutputTest InvalidCharacterProductTest InvalidCharacterSumTest ScanningIteratorTest , ,
39,Fri Sep 09 20:42:47 EDT 2016,85,8,Assignment1Suite,IndexOfTest IndexOfTestCharacterNotFound IndexOfTestFirstSpace IndexOfTestNonSpaceAtEnd+ IndexOfTestNonSpaceStartAt IndexOfTestSecondSpace IndexOfTestSpaceSameIndex+ MultipleTokenProductTest MultipleTokenSumTest MultipleTokensOutputTest ScanStringTest SingleTokenOutputTest SingleTokenProductTest SingleTokenSumTest TerminatesWithPeriodLineOutputTest TerminatesWithPeriodLineProductTest TerminatesWithPeriodLineSumTest TerminatesWithStartingPeriodOutputTest TerminatesWithStartingPeriodProductTest TerminatesWithStartingPeriodSumTest VariableSpaceOutputTest VariableSpaceProductTest VariableSpaceSumTest , ,InvalidCharacterOutputTest InvalidCharacterProductTest InvalidCharacterSumTest ScanningIteratorTest , ,
40,Fri Sep 09 20:56:32 EDT 2016,55,-30,Assignment1Suite,IndexOfTestFirstSpace IndexOfTestSecondSpace MultipleTokenProductTest MultipleTokenSumTest MultipleTokensOutputTest ScanStringTest SingleTokenOutputTest SingleTokenProductTest SingleTokenSumTest TerminatesWithPeriodLineOutputTest TerminatesWithPeriodLineProductTest TerminatesWithPeriodLineSumTest TerminatesWithStartingPeriodOutputTest TerminatesWithStartingPeriodProductTest TerminatesWithStartingPeriodSumTest , ,IndexOfTest- IndexOfTestCharacterNotFound- IndexOfTestNonSpaceAtEnd- IndexOfTestNonSpaceStartAt- IndexOfTestSpaceSameIndex- InvalidCharacterOutputTest InvalidCharacterProductTest InvalidCharacterSumTest ScanningIteratorTest VariableSpaceOutputTest- VariableSpaceProductTest- VariableSpaceSumTest- , ,
41,Fri Sep 09 20:56:38 EDT 2016,55,0,MultipleTokenSuite,IndexOfTestFirstSpace IndexOfTestSecondSpace MultipleTokenProductTest MultipleTokenSumTest MultipleTokensOutputTest ScanStringTest SingleTokenOutputTest SingleTokenProductTest SingleTokenSumTest TerminatesWithPeriodLineOutputTest TerminatesWithPeriodLineProductTest TerminatesWithPeriodLineSumTest TerminatesWithStartingPeriodOutputTest TerminatesWithStartingPeriodProductTest TerminatesWithStartingPeriodSumTest , ,IndexOfTest IndexOfTestCharacterNotFound IndexOfTestNonSpaceAtEnd IndexOfTestNonSpaceStartAt IndexOfTestSpaceSameIndex InvalidCharacterOutputTest InvalidCharacterProductTest InvalidCharacterSumTest ScanningIteratorTest VariableSpaceOutputTest VariableSpaceProductTest VariableSpaceSumTest , ,
42,Fri Sep 09 20:56:40 EDT 2016,55,0,MultipleTokenSuite,IndexOfTestFirstSpace IndexOfTestSecondSpace MultipleTokenProductTest MultipleTokenSumTest MultipleTokensOutputTest ScanStringTest SingleTokenOutputTest SingleTokenProductTest SingleTokenSumTest TerminatesWithPeriodLineOutputTest TerminatesWithPeriodLineProductTest TerminatesWithPeriodLineSumTest TerminatesWithStartingPeriodOutputTest TerminatesWithStartingPeriodProductTest TerminatesWithStartingPeriodSumTest , ,IndexOfTest IndexOfTestCharacterNotFound IndexOfTestNonSpaceAtEnd IndexOfTestNonSpaceStartAt IndexOfTestSpaceSameIndex InvalidCharacterOutputTest InvalidCharacterProductTest InvalidCharacterSumTest ScanningIteratorTest VariableSpaceOutputTest VariableSpaceProductTest VariableSpaceSumTest , ,
43,Fri Sep 09 21:06:28 EDT 2016,74,19,Assignment1Suite,IndexOfTest+ IndexOfTestCharacterNotFound+ IndexOfTestFirstSpace IndexOfTestNonSpaceAtEnd+ IndexOfTestNonSpaceStartAt+ IndexOfTestSecondSpace IndexOfTestSpaceSameIndex+ MultipleTokenProductTest MultipleTokenSumTest MultipleTokensOutputTest ScanStringTest SingleTokenOutputTest SingleTokenProductTest SingleTokenSumTest TerminatesWithPeriodLineOutputTest TerminatesWithPeriodLineProductTest TerminatesWithPeriodLineSumTest TerminatesWithStartingPeriodOutputTest TerminatesWithStartingPeriodProductTest TerminatesWithStartingPeriodSumTest , ,InvalidCharacterOutputTest InvalidCharacterProductTest InvalidCharacterSumTest ScanningIteratorTest VariableSpaceOutputTest VariableSpaceProductTest VariableSpaceSumTest , ,
44,Fri Sep 09 21:09:11 EDT 2016,74,0,Assignment1Suite,IndexOfTest IndexOfTestCharacterNotFound IndexOfTestFirstSpace IndexOfTestNonSpaceAtEnd IndexOfTestNonSpaceStartAt IndexOfTestSecondSpace IndexOfTestSpaceSameIndex MultipleTokenProductTest MultipleTokenSumTest MultipleTokensOutputTest ScanStringTest SingleTokenOutputTest SingleTokenProductTest SingleTokenSumTest TerminatesWithPeriodLineOutputTest TerminatesWithPeriodLineProductTest TerminatesWithPeriodLineSumTest TerminatesWithStartingPeriodOutputTest TerminatesWithStartingPeriodProductTest TerminatesWithStartingPeriodSumTest , ,InvalidCharacterOutputTest InvalidCharacterProductTest InvalidCharacterSumTest ScanningIteratorTest VariableSpaceOutputTest VariableSpaceProductTest VariableSpaceSumTest , ,
45,Fri Sep 09 21:09:16 EDT 2016,74,0,InvalidCharacterSuite,IndexOfTest IndexOfTestCharacterNotFound IndexOfTestFirstSpace IndexOfTestNonSpaceAtEnd IndexOfTestNonSpaceStartAt IndexOfTestSecondSpace IndexOfTestSpaceSameIndex MultipleTokenProductTest MultipleTokenSumTest MultipleTokensOutputTest ScanStringTest SingleTokenOutputTest SingleTokenProductTest SingleTokenSumTest TerminatesWithPeriodLineOutputTest TerminatesWithPeriodLineProductTest TerminatesWithPeriodLineSumTest TerminatesWithStartingPeriodOutputTest TerminatesWithStartingPeriodProductTest TerminatesWithStartingPeriodSumTest , ,InvalidCharacterOutputTest InvalidCharacterProductTest InvalidCharacterSumTest ScanningIteratorTest VariableSpaceOutputTest VariableSpaceProductTest VariableSpaceSumTest , ,
46,Fri Sep 09 21:14:02 EDT 2016,74,0,Assignment1Suite,IndexOfTest IndexOfTestCharacterNotFound IndexOfTestFirstSpace IndexOfTestNonSpaceAtEnd IndexOfTestNonSpaceStartAt IndexOfTestSecondSpace IndexOfTestSpaceSameIndex MultipleTokenProductTest MultipleTokenSumTest MultipleTokensOutputTest ScanStringTest SingleTokenOutputTest SingleTokenProductTest SingleTokenSumTest TerminatesWithPeriodLineOutputTest TerminatesWithPeriodLineProductTest TerminatesWithPeriodLineSumTest TerminatesWithStartingPeriodOutputTest TerminatesWithStartingPeriodProductTest TerminatesWithStartingPeriodSumTest , ,InvalidCharacterOutputTest InvalidCharacterProductTest InvalidCharacterSumTest ScanningIteratorTest VariableSpaceOutputTest VariableSpaceProductTest VariableSpaceSumTest , ,
47,Fri Sep 09 21:14:05 EDT 2016,74,0,InvalidCharacterSuite,IndexOfTest IndexOfTestCharacterNotFound IndexOfTestFirstSpace IndexOfTestNonSpaceAtEnd IndexOfTestNonSpaceStartAt IndexOfTestSecondSpace IndexOfTestSpaceSameIndex MultipleTokenProductTest MultipleTokenSumTest MultipleTokensOutputTest ScanStringTest SingleTokenOutputTest SingleTokenProductTest SingleTokenSumTest TerminatesWithPeriodLineOutputTest TerminatesWithPeriodLineProductTest TerminatesWithPeriodLineSumTest TerminatesWithStartingPeriodOutputTest TerminatesWithStartingPeriodProductTest TerminatesWithStartingPeriodSumTest , ,InvalidCharacterOutputTest InvalidCharacterProductTest InvalidCharacterSumTest ScanningIteratorTest VariableSpaceOutputTest VariableSpaceProductTest VariableSpaceSumTest , ,
48,Fri Sep 09 21:14:19 EDT 2016,74,0,InvalidCharacterSuite,IndexOfTest IndexOfTestCharacterNotFound IndexOfTestFirstSpace IndexOfTestNonSpaceAtEnd IndexOfTestNonSpaceStartAt IndexOfTestSecondSpace IndexOfTestSpaceSameIndex MultipleTokenProductTest MultipleTokenSumTest MultipleTokensOutputTest ScanStringTest SingleTokenOutputTest SingleTokenProductTest SingleTokenSumTest TerminatesWithPeriodLineOutputTest TerminatesWithPeriodLineProductTest TerminatesWithPeriodLineSumTest TerminatesWithStartingPeriodOutputTest TerminatesWithStartingPeriodProductTest TerminatesWithStartingPeriodSumTest , ,InvalidCharacterOutputTest InvalidCharacterProductTest InvalidCharacterSumTest ScanningIteratorTest VariableSpaceOutputTest VariableSpaceProductTest VariableSpaceSumTest , ,
49,Fri Sep 09 21:15:33 EDT 2016,74,0,InvalidCharacterSuite,IndexOfTest IndexOfTestCharacterNotFound IndexOfTestFirstSpace IndexOfTestNonSpaceAtEnd IndexOfTestNonSpaceStartAt IndexOfTestSecondSpace IndexOfTestSpaceSameIndex MultipleTokenProductTest MultipleTokenSumTest MultipleTokensOutputTest ScanStringTest SingleTokenOutputTest SingleTokenProductTest SingleTokenSumTest TerminatesWithPeriodLineOutputTest TerminatesWithPeriodLineProductTest TerminatesWithPeriodLineSumTest TerminatesWithStartingPeriodOutputTest TerminatesWithStartingPeriodProductTest TerminatesWithStartingPeriodSumTest , ,InvalidCharacterOutputTest InvalidCharacterProductTest InvalidCharacterSumTest ScanningIteratorTest VariableSpaceOutputTest VariableSpaceProductTest VariableSpaceSumTest , ,
50,Fri Sep 09 21:15:55 EDT 2016,74,0,InvalidCharacterSuite,IndexOfTest IndexOfTestCharacterNotFound IndexOfTestFirstSpace IndexOfTestNonSpaceAtEnd IndexOfTestNonSpaceStartAt IndexOfTestSecondSpace IndexOfTestSpaceSameIndex MultipleTokenProductTest MultipleTokenSumTest MultipleTokensOutputTest ScanStringTest SingleTokenOutputTest SingleTokenProductTest SingleTokenSumTest TerminatesWithPeriodLineOutputTest TerminatesWithPeriodLineProductTest TerminatesWithPeriodLineSumTest TerminatesWithStartingPeriodOutputTest TerminatesWithStartingPeriodProductTest TerminatesWithStartingPeriodSumTest , ,InvalidCharacterOutputTest InvalidCharacterProductTest InvalidCharacterSumTest ScanningIteratorTest VariableSpaceOutputTest VariableSpaceProductTest VariableSpaceSumTest , ,
51,Fri Sep 09 21:16:13 EDT 2016,74,0,InvalidCharacterSuite,IndexOfTest IndexOfTestCharacterNotFound IndexOfTestFirstSpace IndexOfTestNonSpaceAtEnd IndexOfTestNonSpaceStartAt IndexOfTestSecondSpace IndexOfTestSpaceSameIndex MultipleTokenProductTest MultipleTokenSumTest MultipleTokensOutputTest ScanStringTest SingleTokenOutputTest SingleTokenProductTest SingleTokenSumTest TerminatesWithPeriodLineOutputTest TerminatesWithPeriodLineProductTest TerminatesWithPeriodLineSumTest TerminatesWithStartingPeriodOutputTest TerminatesWithStartingPeriodProductTest TerminatesWithStartingPeriodSumTest , ,InvalidCharacterOutputTest InvalidCharacterProductTest InvalidCharacterSumTest ScanningIteratorTest VariableSpaceOutputTest VariableSpaceProductTest VariableSpaceSumTest , ,
52,Fri Sep 09 21:16:51 EDT 2016,51,-23,Assignment1Suite,IndexOfTest IndexOfTestCharacterNotFound IndexOfTestFirstSpace IndexOfTestNonSpaceAtEnd IndexOfTestNonSpaceStartAt IndexOfTestSecondSpace IndexOfTestSpaceSameIndex ScanStringTest SingleTokenOutputTest SingleTokenProductTest SingleTokenSumTest TerminatesWithPeriodLineOutputTest TerminatesWithPeriodLineProductTest TerminatesWithPeriodLineSumTest , ,InvalidCharacterOutputTest InvalidCharacterProductTest InvalidCharacterSumTest MultipleTokenProductTest- MultipleTokenSumTest- MultipleTokensOutputTest- ScanningIteratorTest TerminatesWithStartingPeriodOutputTest- TerminatesWithStartingPeriodProductTest- TerminatesWithStartingPeriodSumTest- VariableSpaceOutputTest VariableSpaceProductTest VariableSpaceSumTest , ,
53,Fri Sep 09 21:17:00 EDT 2016,74,23,Assignment1Suite,IndexOfTest IndexOfTestCharacterNotFound IndexOfTestFirstSpace IndexOfTestNonSpaceAtEnd IndexOfTestNonSpaceStartAt IndexOfTestSecondSpace IndexOfTestSpaceSameIndex MultipleTokenProductTest+ MultipleTokenSumTest+ MultipleTokensOutputTest+ ScanStringTest SingleTokenOutputTest SingleTokenProductTest SingleTokenSumTest TerminatesWithPeriodLineOutputTest TerminatesWithPeriodLineProductTest TerminatesWithPeriodLineSumTest TerminatesWithStartingPeriodOutputTest+ TerminatesWithStartingPeriodProductTest+ TerminatesWithStartingPeriodSumTest+ , ,InvalidCharacterOutputTest InvalidCharacterProductTest InvalidCharacterSumTest ScanningIteratorTest VariableSpaceOutputTest VariableSpaceProductTest VariableSpaceSumTest , ,
54,Fri Sep 09 21:25:54 EDT 2016,74,0,Assignment1Suite,IndexOfTest IndexOfTestCharacterNotFound IndexOfTestFirstSpace IndexOfTestNonSpaceAtEnd IndexOfTestNonSpaceStartAt IndexOfTestSecondSpace IndexOfTestSpaceSameIndex MultipleTokenProductTest MultipleTokenSumTest MultipleTokensOutputTest ScanStringTest SingleTokenOutputTest SingleTokenProductTest SingleTokenSumTest TerminatesWithPeriodLineOutputTest TerminatesWithPeriodLineProductTest TerminatesWithPeriodLineSumTest TerminatesWithStartingPeriodOutputTest TerminatesWithStartingPeriodProductTest TerminatesWithStartingPeriodSumTest , ,InvalidCharacterOutputTest InvalidCharacterProductTest InvalidCharacterSumTest ScanningIteratorTest VariableSpaceOutputTest VariableSpaceProductTest VariableSpaceSumTest , ,
55,Fri Sep 09 21:25:57 EDT 2016,74,0,InvalidCharacterSuite,IndexOfTest IndexOfTestCharacterNotFound IndexOfTestFirstSpace IndexOfTestNonSpaceAtEnd IndexOfTestNonSpaceStartAt IndexOfTestSecondSpace IndexOfTestSpaceSameIndex MultipleTokenProductTest MultipleTokenSumTest MultipleTokensOutputTest ScanStringTest SingleTokenOutputTest SingleTokenProductTest SingleTokenSumTest TerminatesWithPeriodLineOutputTest TerminatesWithPeriodLineProductTest TerminatesWithPeriodLineSumTest TerminatesWithStartingPeriodOutputTest TerminatesWithStartingPeriodProductTest TerminatesWithStartingPeriodSumTest , ,InvalidCharacterOutputTest InvalidCharacterProductTest InvalidCharacterSumTest ScanningIteratorTest VariableSpaceOutputTest VariableSpaceProductTest VariableSpaceSumTest , ,
56,Fri Sep 09 21:28:11 EDT 2016,74,0,Assignment1Suite,IndexOfTest IndexOfTestCharacterNotFound IndexOfTestFirstSpace IndexOfTestNonSpaceAtEnd IndexOfTestNonSpaceStartAt IndexOfTestSecondSpace IndexOfTestSpaceSameIndex MultipleTokenProductTest MultipleTokenSumTest MultipleTokensOutputTest ScanStringTest SingleTokenOutputTest SingleTokenProductTest SingleTokenSumTest TerminatesWithPeriodLineOutputTest TerminatesWithPeriodLineProductTest TerminatesWithPeriodLineSumTest TerminatesWithStartingPeriodOutputTest TerminatesWithStartingPeriodProductTest TerminatesWithStartingPeriodSumTest , ,InvalidCharacterOutputTest InvalidCharacterProductTest InvalidCharacterSumTest ScanningIteratorTest VariableSpaceOutputTest VariableSpaceProductTest VariableSpaceSumTest , ,
57,Fri Sep 09 21:30:46 EDT 2016,48,-26,Assignment1Suite,MultipleTokenProductTest MultipleTokenSumTest MultipleTokensOutputTest ScanStringTest SingleTokenOutputTest SingleTokenProductTest SingleTokenSumTest TerminatesWithPeriodLineOutputTest TerminatesWithPeriodLineProductTest TerminatesWithPeriodLineSumTest TerminatesWithStartingPeriodOutputTest TerminatesWithStartingPeriodProductTest TerminatesWithStartingPeriodSumTest , ,IndexOfTest- IndexOfTestCharacterNotFound- IndexOfTestFirstSpace- IndexOfTestNonSpaceAtEnd- IndexOfTestNonSpaceStartAt- IndexOfTestSecondSpace- IndexOfTestSpaceSameIndex- InvalidCharacterOutputTest InvalidCharacterProductTest InvalidCharacterSumTest ScanningIteratorTest VariableSpaceOutputTest VariableSpaceProductTest VariableSpaceSumTest , ,
58,Fri Sep 09 21:31:40 EDT 2016,48,0,ScanningIteratorTest,MultipleTokenProductTest MultipleTokenSumTest MultipleTokensOutputTest ScanStringTest SingleTokenOutputTest SingleTokenProductTest SingleTokenSumTest TerminatesWithPeriodLineOutputTest TerminatesWithPeriodLineProductTest TerminatesWithPeriodLineSumTest TerminatesWithStartingPeriodOutputTest TerminatesWithStartingPeriodProductTest TerminatesWithStartingPeriodSumTest , ,IndexOfTest IndexOfTestCharacterNotFound IndexOfTestFirstSpace IndexOfTestNonSpaceAtEnd IndexOfTestNonSpaceStartAt IndexOfTestSecondSpace IndexOfTestSpaceSameIndex InvalidCharacterOutputTest InvalidCharacterProductTest InvalidCharacterSumTest ScanningIteratorTest VariableSpaceOutputTest VariableSpaceProductTest VariableSpaceSumTest , ,
59,Fri Sep 09 21:34:28 EDT 2016,74,26,Assignment1Suite,IndexOfTest+ IndexOfTestCharacterNotFound+ IndexOfTestFirstSpace+ IndexOfTestNonSpaceAtEnd+ IndexOfTestNonSpaceStartAt+ IndexOfTestSecondSpace+ IndexOfTestSpaceSameIndex+ MultipleTokenProductTest MultipleTokenSumTest MultipleTokensOutputTest ScanStringTest SingleTokenOutputTest SingleTokenProductTest SingleTokenSumTest TerminatesWithPeriodLineOutputTest TerminatesWithPeriodLineProductTest TerminatesWithPeriodLineSumTest TerminatesWithStartingPeriodOutputTest TerminatesWithStartingPeriodProductTest TerminatesWithStartingPeriodSumTest , ,InvalidCharacterOutputTest InvalidCharacterProductTest InvalidCharacterSumTest ScanningIteratorTest VariableSpaceOutputTest VariableSpaceProductTest VariableSpaceSumTest , ,
60,Fri Sep 09 21:34:39 EDT 2016,74,0,VariableSpaceSuite,IndexOfTest IndexOfTestCharacterNotFound IndexOfTestFirstSpace IndexOfTestNonSpaceAtEnd IndexOfTestNonSpaceStartAt IndexOfTestSecondSpace IndexOfTestSpaceSameIndex MultipleTokenProductTest MultipleTokenSumTest MultipleTokensOutputTest ScanStringTest SingleTokenOutputTest SingleTokenProductTest SingleTokenSumTest TerminatesWithPeriodLineOutputTest TerminatesWithPeriodLineProductTest TerminatesWithPeriodLineSumTest TerminatesWithStartingPeriodOutputTest TerminatesWithStartingPeriodProductTest TerminatesWithStartingPeriodSumTest , ,InvalidCharacterOutputTest InvalidCharacterProductTest InvalidCharacterSumTest ScanningIteratorTest VariableSpaceOutputTest VariableSpaceProductTest VariableSpaceSumTest , ,
61,Fri Sep 09 21:34:40 EDT 2016,74,0,VariableSpaceSuite,IndexOfTest IndexOfTestCharacterNotFound IndexOfTestFirstSpace IndexOfTestNonSpaceAtEnd IndexOfTestNonSpaceStartAt IndexOfTestSecondSpace IndexOfTestSpaceSameIndex MultipleTokenProductTest MultipleTokenSumTest MultipleTokensOutputTest ScanStringTest SingleTokenOutputTest SingleTokenProductTest SingleTokenSumTest TerminatesWithPeriodLineOutputTest TerminatesWithPeriodLineProductTest TerminatesWithPeriodLineSumTest TerminatesWithStartingPeriodOutputTest TerminatesWithStartingPeriodProductTest TerminatesWithStartingPeriodSumTest , ,InvalidCharacterOutputTest InvalidCharacterProductTest InvalidCharacterSumTest ScanningIteratorTest VariableSpaceOutputTest VariableSpaceProductTest VariableSpaceSumTest , ,
62,Fri Sep 09 21:34:41 EDT 2016,74,0,VariableSpaceSuite,IndexOfTest IndexOfTestCharacterNotFound IndexOfTestFirstSpace IndexOfTestNonSpaceAtEnd IndexOfTestNonSpaceStartAt IndexOfTestSecondSpace IndexOfTestSpaceSameIndex MultipleTokenProductTest MultipleTokenSumTest MultipleTokensOutputTest ScanStringTest SingleTokenOutputTest SingleTokenProductTest SingleTokenSumTest TerminatesWithPeriodLineOutputTest TerminatesWithPeriodLineProductTest TerminatesWithPeriodLineSumTest TerminatesWithStartingPeriodOutputTest TerminatesWithStartingPeriodProductTest TerminatesWithStartingPeriodSumTest , ,InvalidCharacterOutputTest InvalidCharacterProductTest InvalidCharacterSumTest ScanningIteratorTest VariableSpaceOutputTest VariableSpaceProductTest VariableSpaceSumTest , ,
63,Sat Sep 10 12:04:50 EDT 2016,66,-8,Assignment1Suite,IndexOfTest InvalidCharacterOutputTest+ MultipleTokenProductTest MultipleTokenSumTest MultipleTokensOutputTest ScanStringTest SingleTokenOutputTest SingleTokenProductTest SingleTokenSumTest TerminatesWithPeriodLineOutputTest TerminatesWithPeriodLineProductTest TerminatesWithPeriodLineSumTest TerminatesWithStartingPeriodOutputTest TerminatesWithStartingPeriodProductTest TerminatesWithStartingPeriodSumTest VariableSpaceOutputTest+ VariableSpaceProductTest+ VariableSpaceSumTest+ , ,IndexOfTestCharacterNotFound- IndexOfTestFirstSpace- IndexOfTestNonSpaceAtEnd- IndexOfTestNonSpaceStartAt- IndexOfTestSecondSpace- IndexOfTestSpaceSameIndex- InvalidCharacterProductTest InvalidCharacterSumTest ScanningIteratorTest , ,
64,Sat Sep 10 12:06:56 EDT 2016,74,8,Assignment1Suite,IndexOfTest IndexOfTestCharacterNotFound+ IndexOfTestFirstSpace+ IndexOfTestNonSpaceAtEnd+ IndexOfTestNonSpaceStartAt+ IndexOfTestSecondSpace+ IndexOfTestSpaceSameIndex+ MultipleTokenProductTest MultipleTokenSumTest MultipleTokensOutputTest ScanStringTest SingleTokenOutputTest SingleTokenProductTest SingleTokenSumTest TerminatesWithPeriodLineOutputTest TerminatesWithPeriodLineProductTest TerminatesWithPeriodLineSumTest TerminatesWithStartingPeriodOutputTest TerminatesWithStartingPeriodProductTest TerminatesWithStartingPeriodSumTest , ,InvalidCharacterOutputTest- InvalidCharacterProductTest InvalidCharacterSumTest ScanningIteratorTest VariableSpaceOutputTest- VariableSpaceProductTest- VariableSpaceSumTest- , ,
65,Sat Sep 10 12:07:54 EDT 2016,66,-8,Assignment1Suite,IndexOfTest InvalidCharacterOutputTest+ MultipleTokenProductTest MultipleTokenSumTest MultipleTokensOutputTest ScanStringTest SingleTokenOutputTest SingleTokenProductTest SingleTokenSumTest TerminatesWithPeriodLineOutputTest TerminatesWithPeriodLineProductTest TerminatesWithPeriodLineSumTest TerminatesWithStartingPeriodOutputTest TerminatesWithStartingPeriodProductTest TerminatesWithStartingPeriodSumTest VariableSpaceOutputTest+ VariableSpaceProductTest+ VariableSpaceSumTest+ , ,IndexOfTestCharacterNotFound- IndexOfTestFirstSpace- IndexOfTestNonSpaceAtEnd- IndexOfTestNonSpaceStartAt- IndexOfTestSecondSpace- IndexOfTestSpaceSameIndex- InvalidCharacterProductTest InvalidCharacterSumTest ScanningIteratorTest , ,
66,Sat Sep 10 12:08:07 EDT 2016,66,0,IndexOfTestSuite,IndexOfTest InvalidCharacterOutputTest MultipleTokenProductTest MultipleTokenSumTest MultipleTokensOutputTest ScanStringTest SingleTokenOutputTest SingleTokenProductTest SingleTokenSumTest TerminatesWithPeriodLineOutputTest TerminatesWithPeriodLineProductTest TerminatesWithPeriodLineSumTest TerminatesWithStartingPeriodOutputTest TerminatesWithStartingPeriodProductTest TerminatesWithStartingPeriodSumTest VariableSpaceOutputTest VariableSpaceProductTest VariableSpaceSumTest , ,IndexOfTestCharacterNotFound IndexOfTestFirstSpace IndexOfTestNonSpaceAtEnd IndexOfTestNonSpaceStartAt IndexOfTestSecondSpace IndexOfTestSpaceSameIndex InvalidCharacterProductTest InvalidCharacterSumTest ScanningIteratorTest , ,
67,Sat Sep 10 12:43:29 EDT 2016,55,3,Assignment1Suite,IndexOfTest InvalidCharacterOutputTest MultipleTokenProductTest MultipleTokenSumTest MultipleTokensOutputTest ScanStringTest ScanStringTest2+ SingleTokenOutputTest SingleTokenProductTest SingleTokenSumTest TerminatesWithPeriodLineOutputTest TerminatesWithPeriodLineProductTest TerminatesWithPeriodLineSumTest TerminatesWithStartingPeriodOutputTest TerminatesWithStartingPeriodProductTest TerminatesWithStartingPeriodSumTest VariableSpaceOutputTest VariableSpaceProductTest VariableSpaceSumTest , ,IndexOfNotNonSpaceAtEnd- IndexOfNotNonSpaceFirst- IndexOfNotNonSpaceStartAt- IndexOfNotSpaceAllSpace- IndexOfNotSpaceFirst- IndexOfNotSpaceSecond- IndexOfTestCharacterNotFound IndexOfTestFirstSpace IndexOfTestNonSpaceAtEnd IndexOfTestNonSpaceStartAt IndexOfTestSecondSpace IndexOfTestSpaceSameIndex InvalidCharacterProductTest InvalidCharacterSumTest ScanningIteratorTest , ,
68,Sat Sep 10 12:44:06 EDT 2016,79,24,Assignment1Suite,IndexOfNotNonSpaceAtEnd+ IndexOfNotNonSpaceFirst+ IndexOfNotNonSpaceStartAt+ IndexOfNotSpaceAllSpace+ IndexOfNotSpaceFirst+ IndexOfNotSpaceSecond+ IndexOfTest IndexOfTestCharacterNotFound+ IndexOfTestFirstSpace+ IndexOfTestNonSpaceAtEnd+ IndexOfTestNonSpaceStartAt+ IndexOfTestSecondSpace+ IndexOfTestSpaceSameIndex+ MultipleTokenProductTest MultipleTokenSumTest MultipleTokensOutputTest ScanStringTest ScanStringTest2 SingleTokenOutputTest SingleTokenProductTest SingleTokenSumTest TerminatesWithPeriodLineOutputTest TerminatesWithPeriodLineProductTest TerminatesWithPeriodLineSumTest TerminatesWithStartingPeriodOutputTest TerminatesWithStartingPeriodProductTest TerminatesWithStartingPeriodSumTest , ,InvalidCharacterOutputTest- InvalidCharacterProductTest InvalidCharacterSumTest ScanningIteratorTest VariableSpaceOutputTest- VariableSpaceProductTest- VariableSpaceSumTest- , ,
69,Sat Sep 10 12:44:29 EDT 2016,79,0,IndexOfNotTestSuite,IndexOfNotNonSpaceAtEnd IndexOfNotNonSpaceFirst IndexOfNotNonSpaceStartAt IndexOfNotSpaceAllSpace IndexOfNotSpaceFirst IndexOfNotSpaceSecond IndexOfTest IndexOfTestCharacterNotFound IndexOfTestFirstSpace IndexOfTestNonSpaceAtEnd IndexOfTestNonSpaceStartAt IndexOfTestSecondSpace IndexOfTestSpaceSameIndex MultipleTokenProductTest MultipleTokenSumTest MultipleTokensOutputTest ScanStringTest ScanStringTest2 SingleTokenOutputTest SingleTokenProductTest SingleTokenSumTest TerminatesWithPeriodLineOutputTest TerminatesWithPeriodLineProductTest TerminatesWithPeriodLineSumTest TerminatesWithStartingPeriodOutputTest TerminatesWithStartingPeriodProductTest TerminatesWithStartingPeriodSumTest , ,InvalidCharacterOutputTest InvalidCharacterProductTest InvalidCharacterSumTest ScanningIteratorTest VariableSpaceOutputTest VariableSpaceProductTest VariableSpaceSumTest , ,
